   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   2.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   3.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   4.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   5.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   6.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   7.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   8.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   9.0000000e-02	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.0000000e-01	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.1000000e-01	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.2000000e-01	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.3000000e-01	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.4000000e-01	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   1.5000000e-01	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
   0.0000000e+00	   2.0000000e-01	   0.0000000e+00	   0.0000000e+00	  -2.4000000e+01	   0.0000000e+00	
